millis,dist_raw,dist_filtered,water_height,setpoint,pid_val
104.66,18.60,17.55,49.45,0.50,0.54
104.76,19.00,17.61,49.39,0.50,0.60
104.87,19.50,17.67,49.33,0.50,0.67
104.97,19.10,17.73,49.27,0.50,0.73
105.08,18.80,17.79,49.21,0.50,0.78
105.18,18.50,17.84,49.16,0.50,0.84
105.29,19.00,17.88,49.12,0.50,0.89
105.39,19.00,17.93,49.07,0.50,0.93
105.50,19.00,17.96,49.04,0.50,0.98
105.61,19.00,18.00,49.00,0.50,1.02
105.71,19.10,18.04,48.96,0.50,1.05
105.81,18.80,18.07,48.93,0.50,1.09
105.91,18.80,18.10,48.90,0.50,1.12
106.02,19.20,18.14,48.86,0.50,1.16
106.12,19.60,18.17,48.83,0.50,1.19
106.23,19.20,18.21,48.79,0.50,1.22
106.33,19.20,18.25,48.75,0.50,1.26
106.44,19.20,18.29,48.71,0.50,1.30
106.57,19.60,18.38,48.62,0.50,1.34
106.69,19.60,18.42,48.58,0.50,1.43
106.81,18.80,18.47,48.53,0.50,1.47
106.94,18.70,18.51,48.49,0.50,1.52
107.07,18.70,18.60,48.40,0.50,1.57
107.21,18.60,18.65,48.35,0.50,1.66
107.35,18.90,18.73,48.27,0.50,1.70
107.50,18.50,18.77,48.23,0.50,1.78
107.66,19.30,18.84,48.16,0.50,1.82
107.82,20.00,18.87,48.13,0.50,1.89
107.98,18.70,18.92,48.08,0.50,1.92
108.14,19.10,18.94,48.06,0.50,1.97
108.31,18.50,18.97,48.03,0.50,1.99
108.48,18.90,18.98,48.02,0.50,2.02
108.65,22.10,18.98,48.02,0.50,2.04
108.82,23.30,18.97,48.03,0.50,2.03
108.99,23.60,18.95,48.05,0.50,2.02
109.16,18.90,18.92,48.08,0.50,2.00
109.32,18.50,18.90,48.10,0.50,1.97
109.48,18.40,18.88,48.12,0.50,1.96
109.65,18.30,18.89,48.11,0.50,1.94
109.82,19.50,18.91,48.09,0.50,1.94
109.98,18.20,18.98,48.02,0.50,1.96
110.15,18.20,19.03,47.97,0.50,2.03
110.33,18.00,19.17,47.83,0.50,2.15
110.51,17.50,19.34,47.66,0.50,2.22
110.72,17.50,19.51,47.49,0.50,2.39
110.93,17.50,19.66,47.34,0.50,2.57
111.15,17.70,19.74,47.26,0.50,2.71
111.38,17.70,19.68,47.32,0.50,2.79
111.61,17.20,19.53,47.47,0.50,2.74
111.83,17.00,19.29,47.71,0.50,2.58
112.02,17.40,19.00,48.00,0.50,2.35
112.19,16.90,18.68,48.32,0.50,2.05
112.34,17.30,18.52,48.48,0.50,1.73
112.47,16.80,18.23,48.77,0.50,1.57
112.58,16.70,18.09,48.91,0.50,1.28
112.68,16.70,17.97,49.03,0.50,1.14
112.77,16.70,17.87,49.13,0.50,1.02
112.87,16.60,17.77,49.23,0.50,0.92
112.96,16.60,17.69,49.31,0.50,0.82
113.06,16.50,17.62,49.38,0.50,0.74
113.15,16.90,17.56,49.44,0.50,0.67
113.25,16.90,17.56,49.44,0.50,0.61
113.34,16.90,17.51,49.49,0.50,0.56
113.44,16.40,17.46,49.54,0.50,0.51
113.51,16.80,17.42,49.58,0.50,0.47
113.61,16.70,17.38,49.62,0.50,0.43
113.71,16.70,17.34,49.66,0.50,0.40
113.81,16.60,17.31,49.69,0.50,0.36
113.91,16.60,17.27,49.73,0.50,0.32
114.01,16.60,17.24,49.76,0.50,0.29
114.11,16.60,17.20,49.80,0.50,0.25
114.21,16.50,17.15,49.85,0.50,0.20
114.31,16.90,17.11,49.89,0.50,0.16
114.41,16.40,17.06,49.94,0.50,0.12
114.51,16.40,17.02,49.98,0.50,0.07
114.62,16.30,16.97,50.03,0.50,0.02
114.71,15.90,16.92,50.08,0.50,-0.02
114.81,15.90,16.88,50.12,0.50,-0.07
114.91,15.90,16.83,50.17,0.50,-0.11
115.02,15.80,16.79,50.21,0.50,-0.16
115.12,16.20,16.75,50.25,0.50,-0.19
115.22,16.10,16.72,50.28,0.50,-0.23
115.32,16.10,16.69,50.31,0.50,-0.26
115.42,16.10,16.66,50.34,0.50,-0.29
115.53,16.00,16.63,50.37,0.50,-0.32
115.63,16.00,16.61,50.39,0.50,-0.34
115.73,15.50,16.59,50.41,0.50,-0.36
115.83,15.50,16.57,50.43,0.50,-0.38
115.93,15.40,16.55,50.45,0.50,-0.40
116.03,15.80,16.53,50.47,0.50,-0.42
116.13,15.40,16.51,50.49,0.50,-0.44
116.23,15.30,16.48,50.52,0.50,-0.47
116.33,15.70,16.46,50.54,0.50,-0.49
116.47,15.60,16.39,50.61,0.50,-0.52
116.58,15.60,16.35,50.65,0.50,-0.56
116.68,15.60,16.31,50.69,0.50,-0.59
116.78,15.50,16.27,50.73,0.50,-0.63
116.89,15.50,16.23,50.77,0.50,-0.68
116.99,15.40,16.18,50.82,0.50,-0.72
117.10,15.80,16.13,50.87,0.50,-0.77
117.20,15.40,16.08,50.92,0.50,-0.82
117.31,15.30,16.03,50.97,0.50,-0.87
117.41,15.70,15.98,51.02,0.50,-0.92
117.52,15.30,15.93,51.07,0.50,-0.97
117.63,16.50,15.88,51.12,0.50,-1.02
117.73,15.60,15.83,51.17,0.50,-1.07
117.83,16.00,15.78,51.22,0.50,-1.12
117.94,15.60,15.74,51.26,0.50,-1.17
118.04,15.60,15.69,51.31,0.50,-1.21
118.15,15.60,15.61,51.39,0.50,-1.26
118.26,15.60,15.58,51.42,0.50,-1.33
118.38,15.20,15.55,51.45,0.50,-1.37
118.50,15.20,15.52,51.48,0.50,-1.40
118.62,15.30,15.50,51.50,0.50,-1.42
118.75,14.90,15.49,51.51,0.50,-1.45
118.87,15.00,15.47,51.53,0.50,-1.47
119.00,15.00,15.46,51.54,0.50,-1.48
119.12,15.00,15.46,51.54,0.50,-1.49
119.25,15.00,15.47,51.53,0.50,-1.48
119.37,15.60,15.48,51.52,0.50,-1.47
119.50,15.60,15.49,51.51,0.50,-1.47
119.63,15.70,15.50,51.50,0.50,-1.46
119.75,15.80,15.50,51.50,0.50,-1.45
119.87,15.80,15.50,51.50,0.50,-1.45
120.00,15.90,15.49,51.51,0.50,-1.45
120.12,15.90,15.48,51.52,0.50,-1.46
120.24,16.00,15.46,51.54,0.50,-1.47
120.37,16.10,15.41,51.59,0.50,-1.49
120.50,16.10,15.38,51.62,0.50,-1.54
120.64,16.20,15.35,51.65,0.50,-1.57
120.77,15.90,15.28,51.72,0.50,-1.60
120.91,16.30,15.26,51.74,0.50,-1.66
121.05,16.00,15.22,51.78,0.50,-1.69
121.20,16.50,15.22,51.78,0.50,-1.72
121.34,16.50,15.22,51.78,0.50,-1.73
121.49,16.20,15.26,51.74,0.50,-1.73
121.64,16.70,15.29,51.71,0.50,-1.69
121.78,16.80,15.37,51.63,0.50,-1.66
121.91,16.80,15.42,51.58,0.50,-1.58
122.04,16.90,15.48,51.52,0.50,-1.53
122.16,17.00,15.59,51.41,0.50,-1.47
122.28,17.00,15.65,51.35,0.50,-1.36
122.39,17.10,15.71,51.29,0.50,-1.30
122.50,17.20,15.77,51.23,0.50,-1.24
122.60,17.20,15.82,51.18,0.50,-1.18
122.70,17.20,15.87,51.13,0.50,-1.13
122.80,17.30,15.92,51.08,0.50,-1.07
122.89,17.00,15.97,51.03,0.50,-1.02
122.99,17.40,16.02,50.98,0.50,-0.98
123.09,17.10,16.06,50.94,0.50,-0.93
123.19,17.10,16.11,50.89,0.50,-0.88
123.28,17.20,16.16,50.84,0.50,-0.84
123.38,17.20,16.20,50.80,0.50,-0.79
123.48,17.70,16.25,50.75,0.50,-0.75
123.58,17.30,16.30,50.70,0.50,-0.70
123.67,18.20,16.35,50.65,0.50,-0.65
123.77,18.60,16.40,50.60,0.50,-0.60
123.86,18.30,16.46,50.54,0.50,-0.54
123.93,18.30,16.46,50.54,0.50,-0.49
124.03,17.90,16.51,50.49,0.50,-0.44
124.13,18.00,16.57,50.43,0.50,-0.38
124.23,18.90,16.62,50.38,0.50,-0.33
124.33,18.10,16.67,50.33,0.50,-0.27
124.43,18.50,16.73,50.27,0.50,-0.22
124.53,17.80,16.78,50.22,0.50,-0.17
124.64,17.90,16.83,50.17,0.50,-0.12
124.73,17.90,16.88,50.12,0.50,-0.07
124.83,18.00,16.92,50.08,0.50,-0.02
124.93,18.80,16.97,50.03,0.50,0.02
125.03,18.80,17.02,49.98,0.50,0.07
125.14,18.90,17.07,49.93,0.50,0.12
125.24,18.50,17.12,49.88,0.50,0.17
125.34,18.90,17.18,49.82,0.50,0.23
125.44,19.00,17.23,49.77,0.50,0.28
125.54,18.70,17.29,49.71,0.50,0.34
125.65,18.80,17.42,49.58,0.50,0.40
125.75,18.80,17.42,49.58,0.50,0.47
125.88,19.00,17.55,49.45,0.50,0.53
125.99,18.20,17.62,49.38,0.50,0.60
126.10,18.30,17.69,49.31,0.50,0.67
126.20,18.30,17.76,49.24,0.50,0.74
126.31,18.80,17.82,49.18,0.50,0.81
126.42,21.30,17.89,49.11,0.50,0.87
126.52,19.70,17.95,49.05,0.50,0.94
126.64,19.30,18.01,48.99,0.50,1.00
126.73,19.30,18.06,48.94,0.50,1.06
126.84,19.80,18.12,48.88,0.50,1.12
126.95,19.90,18.17,48.83,0.50,1.17
127.06,19.50,18.26,48.74,0.50,1.26
127.17,19.10,18.30,48.70,0.50,1.31
127.28,19.10,18.34,48.66,0.50,1.35
127.40,18.70,18.38,48.62,0.50,1.39
127.52,18.80,18.42,48.58,0.50,1.43
127.65,19.10,18.50,48.50,0.50,1.47
127.78,18.80,18.55,48.45,0.50,1.56
127.92,20.40,18.60,48.40,0.50,1.60
128.06,19.50,18.71,48.29,0.50,1.65
128.21,19.90,18.77,48.23,0.50,1.76
128.36,18.90,18.89,48.11,0.50,1.82
128.52,19.40,18.95,48.05,0.50,1.94
128.69,18.90,19.06,47.94,0.50,2.00
128.87,18.80,19.16,47.84,0.50,2.12
129.05,18.70,19.24,47.76,0.50,2.22
129.24,19.50,19.27,47.73,0.50,2.29
129.44,18.50,19.31,47.69,0.50,2.32
129.64,18.10,19.33,47.67,0.50,2.36
129.84,18.00,19.34,47.66,0.50,2.38
130.04,18.70,19.33,47.67,0.50,2.39
130.23,19.40,19.31,47.69,0.50,2.38
130.43,18.90,19.27,47.73,0.50,2.36
130.63,19.20,19.22,47.78,0.50,2.32
130.81,18.70,19.14,47.86,0.50,2.27
131.00,17.80,19.05,47.95,0.50,2.20
131.17,18.10,18.95,48.05,0.50,2.10
131.34,17.70,18.90,48.10,0.50,2.00
131.50,18.00,18.81,48.19,0.50,1.95
131.66,18.30,18.74,48.26,0.50,1.86
131.81,17.90,18.71,48.29,0.50,1.79
131.96,17.40,18.69,48.31,0.50,1.77
132.11,18.20,18.69,48.31,0.50,1.74
132.25,17.70,18.69,48.31,0.50,1.74
132.40,17.20,18.69,48.31,0.50,1.74
132.54,17.20,18.68,48.32,0.50,1.74
132.70,17.10,18.66,48.34,0.50,1.74
132.84,17.10,18.64,48.36,0.50,1.71
132.98,17.10,18.57,48.43,0.50,1.69
133.12,17.40,18.52,48.48,0.50,1.62
133.25,17.30,18.39,48.61,0.50,1.57
133.37,17.60,18.32,48.68,0.50,1.44
133.49,17.20,18.24,48.76,0.50,1.37
133.61,17.20,18.17,48.83,0.50,1.30
133.71,17.20,18.09,48.91,0.50,1.22
133.81,17.50,18.01,48.99,0.50,1.14
133.90,17.50,17.93,49.07,0.50,1.06
134.00,17.40,17.86,49.14,0.50,0.98
134.09,17.00,17.79,49.21,0.50,0.91
134.19,16.90,17.73,49.27,0.50,0.84
134.28,16.90,17.67,49.33,0.50,0.78
134.38,16.80,17.61,49.39,0.50,0.72
134.48,16.40,17.56,49.44,0.50,0.66
134.58,16.40,17.52,49.48,0.50,0.61
134.67,16.80,17.48,49.52,0.50,0.57
134.77,16.30,17.44,49.56,0.50,0.53
134.84,16.30,17.44,49.56,0.50,0.49
134.94,16.30,17.41,49.59,0.50,0.46
135.04,16.20,17.38,49.62,0.50,0.43
135.14,16.20,17.36,49.64,0.50,0.41
135.24,16.60,17.33,49.67,0.50,0.39
135.34,16.50,17.31,49.69,0.50,0.36
135.44,16.50,17.29,49.71,0.50,0.34
135.54,17.20,17.27,49.73,0.50,0.32
135.65,16.40,17.25,49.75,0.50,0.30
135.74,16.30,17.23,49.77,0.50,0.28
135.84,16.40,17.20,49.80,0.50,0.25
135.94,16.30,17.17,49.83,0.50,0.22
136.04,16.20,17.13,49.87,0.50,0.18
136.14,16.60,17.09,49.91,0.50,0.14
136.24,16.20,17.05,49.95,0.50,0.10
136.34,16.50,17.00,50.00,0.50,0.05
136.44,16.50,16.95,50.05,0.50,-0.00
136.54,16.00,16.89,50.11,0.50,-0.06
136.65,16.00,16.78,50.22,0.50,-0.11
136.75,16.00,16.78,50.22,0.50,-0.17
136.85,15.90,16.67,50.33,0.50,-0.23
136.95,15.50,16.61,50.39,0.50,-0.28
137.06,15.40,16.57,50.43,0.50,-0.33
137.16,15.80,16.52,50.48,0.50,-0.38
137.26,15.80,16.49,50.51,0.50,-0.46
137.36,15.70,16.45,50.55,0.50,-0.50
137.50,16.10,16.42,50.58,0.50,-0.53
137.61,16.10,16.40,50.60,0.50,-0.55
137.70,16.00,16.37,50.63,0.50,-0.58
137.81,15.60,16.35,50.65,0.50,-0.60
137.91,15.50,16.33,50.67,0.50,-0.62
138.01,15.90,16.31,50.69,0.50,-0.64
138.11,15.50,16.28,50.72,0.50,-0.67
138.22,15.80,16.25,50.75,0.50,-0.70
138.32,15.40,16.22,50.78,0.50,-0.73
138.43,15.40,16.18,50.82,0.50,-0.76
138.53,15.70,16.14,50.86,0.50,-0.80
138.64,15.30,16.10,50.90,0.50,-0.84
138.74,15.30,16.06,50.94,0.50,-0.89
138.84,15.30,16.02,50.98,0.50,-0.93
138.95,15.20,15.97,51.03,0.50,-0.98
139.05,15.20,15.89,51.11,0.50,-1.02
139.16,15.20,15.85,51.15,0.50,-1.06
139.26,15.20,15.81,51.19,0.50,-1.10
139.36,15.60,15.78,51.22,0.50,-1.13
139.47,15.60,15.75,51.25,0.50,-1.17
139.58,15.20,15.72,51.28,0.50,-1.20
139.68,15.60,15.70,51.30,0.50,-1.23
139.79,15.70,15.67,51.33,0.50,-1.25
139.90,15.30,15.65,51.35,0.50,-1.27
140.01,15.30,15.63,51.37,0.50,-1.30
140.12,15.40,15.61,51.39,0.50,-1.32
140.23,15.40,15.58,51.42,0.50,-1.34
140.35,15.50,15.53,51.47,0.50,-1.37
140.47,15.50,15.50,51.50,0.50,-1.42
140.60,15.60,15.47,51.53,0.50,-1.45
140.72,16.00,15.44,51.56,0.50,-1.47
140.85,15.70,15.39,51.61,0.50,-1.50
140.98,15.80,15.36,51.64,0.50,-1.56
141.12,15.80,15.34,51.66,0.50,-1.59
141.25,15.90,15.30,51.70,0.50,-1.61
141.39,16.00,15.29,51.71,0.50,-1.65
141.53,16.00,15.28,51.72,0.50,-1.66
141.68,16.10,15.27,51.73,0.50,-1.67
141.82,16.20,15.28,51.72,0.50,-1.68
141.96,15.90,15.30,51.70,0.50,-1.67
142.09,16.30,15.32,51.68,0.50,-1.65
142.23,16.40,15.33,51.67,0.50,-1.63
142.37,17.30,15.38,51.62,0.50,-1.61
142.50,16.50,15.41,51.59,0.50,-1.57
142.64,16.60,15.44,51.56,0.50,-1.54
142.76,16.30,15.50,51.50,0.50,-1.51
142.89,16.70,15.53,51.47,0.50,-1.45
143.01,16.40,15.57,51.43,0.50,-1.41
143.12,16.90,15.60,51.40,0.50,-1.38
143.24,17.30,15.64,51.36,0.50,-1.34
143.35,17.40,15.68,51.32,0.50,-1.31
143.46,17.00,15.76,51.24,0.50,-1.23
143.56,17.10,15.80,51.20,0.50,-1.19
143.66,16.80,15.84,51.16,0.50,-1.15
143.76,17.20,15.88,51.12,0.50,-1.11
143.86,17.20,15.93,51.07,0.50,-1.06
143.96,17.30,15.98,51.02,0.50,-1.02
144.05,17.30,16.03,50.97,0.50,-0.97
144.15,17.80,16.08,50.92,0.50,-0.92
144.25,17.80,16.08,50.92,0.50,-0.87
144.34,17.90,16.13,50.87,0.50,-0.82
144.44,17.50,16.18,50.82,0.50,-0.77
144.54,17.60,16.23,50.77,0.50,-0.72
144.64,17.60,16.29,50.71,0.50,-0.66
144.73,17.30,16.34,50.66,0.50,-0.61
144.83,18.10,16.39,50.61,0.50,-0.55
144.92,17.80,16.45,50.55,0.50,-0.50
144.99,17.80,16.50,50.50,0.50,-0.45
145.09,17.90,16.56,50.44,0.50,-0.39
145.19,17.50,16.61,50.39,0.50,-0.34
145.29,18.00,16.66,50.34,0.50,-0.29
145.39,17.70,16.72,50.28,0.50,-0.23
145.49,18.50,16.77,50.23,0.50,-0.18
145.60,18.10,16.82,50.18,0.50,-0.13
145.69,18.10,16.87,50.13,0.50,-0.08
145.79,18.60,16.92,50.08,0.50,-0.02
145.89,18.30,16.98,50.02,0.50,0.03
146.00,18.70,17.03,49.97,0.50,0.08
146.10,18.40,17.08,49.92,0.50,0.13
146.20,18.40,17.13,49.87,0.50,0.18
146.30,18.50,17.18,49.82,0.50,0.24
146.40,18.50,17.24,49.76,0.50,0.29
146.50,19.80,17.29,49.71,0.50,0.34
146.61,19.10,17.34,49.66,0.50,0.39
146.71,19.10,17.38,49.62,0.50,0.44
146.81,18.80,17.43,49.57,0.50,0.48
146.95,18.40,17.48,49.52,0.50,0.53
147.05,19.00,17.58,49.42,0.50,0.58
147.16,19.40,17.63,49.37,0.50,0.63
147.26,18.70,17.68,49.32,0.50,0.68
147.37,19.10,17.73,49.27,0.50,0.73
147.47,19.20,17.79,49.21,0.50,0.79
147.58,19.60,17.85,49.15,0.50,0.84
147.68,19.20,17.90,49.10,0.50,0.90
147.79,20.10,17.96,49.04,0.50,0.96
147.89,19.30,18.02,48.98,0.50,1.01
148.00,19.00,18.09,48.91,0.50,1.08
148.11,18.60,18.15,48.85,0.50,1.14
148.21,18.60,18.22,48.78,0.50,1.20
148.32,19.40,18.28,48.72,0.50,1.27
148.43,19.00,18.35,48.65,0.50,1.33
148.56,19.10,18.47,48.53,0.50,1.40
148.69,18.60,18.53,48.47,0.50,1.52
148.82,19.00,18.58,48.42,0.50,1.58
148.96,19.10,18.69,48.31,0.50,1.64
149.10,19.40,18.74,48.26,0.50,1.74
149.25,19.40,18.82,48.18,0.50,1.79
149.41,18.90,18.86,48.14,0.50,1.87
149.57,18.50,18.92,48.08,0.50,1.91
149.74,18.40,18.95,48.05,0.50,1.97
149.90,18.70,18.98,48.02,0.50,2.00
150.07,19.40,19.00,48.00,0.50,2.03
150.24,18.60,19.00,48.00,0.50,2.05
150.42,18.50,19.00,48.00,0.50,2.06
150.59,18.40,18.99,48.01,0.50,2.05
150.76,18.30,18.97,48.03,0.50,2.04
150.93,18.30,18.96,48.04,0.50,2.02
151.10,18.60,18.93,48.07,0.50,2.01
151.26,19.30,18.90,48.10,0.50,1.98
151.43,18.40,18.88,48.12,0.50,1.95
151.59,18.00,18.84,48.16,0.50,1.93
151.75,17.40,18.78,48.22,0.50,1.89
151.91,17.40,18.76,48.24,0.50,1.84
152.06,17.70,18.69,48.31,0.50,1.81
152.20,18.10,18.66,48.34,0.50,1.74
152.35,17.60,18.62,48.38,0.50,1.71
152.49,18.00,18.55,48.45,0.50,1.64
152.63,17.50,18.51,48.49,0.50,1.60
152.76,17.90,18.44,48.56,0.50,1.56
152.88,17.80,18.40,48.60,0.50,1.49
153.00,18.20,18.36,48.64,0.50,1.45
153.12,17.70,18.32,48.68,0.50,1.41
153.24,17.60,18.28,48.72,0.50,1.37
153.35,17.60,18.20,48.80,0.50,1.34
153.46,17.60,18.16,48.84,0.50,1.26
153.57,17.60,18.12,48.88,0.50,1.21
153.67,17.10,18.08,48.92,0.50,1.17
153.77,17.40,18.03,48.97,0.50,1.13
153.87,17.40,17.99,49.01,0.50,1.08
153.96,17.40,17.95,49.05,0.50,1.04
154.06,17.30,17.91,49.09,0.50,1.00
154.16,17.30,17.87,49.13,0.50,0.96
154.26,17.20,17.83,49.17,0.50,0.92
154.35,16.80,17.80,49.20,0.50,0.88
154.45,16.80,17.77,49.23,0.50,0.85
154.56,17.20,17.74,49.26,0.50,0.82
154.65,17.20,17.72,49.28,0.50,0.79
154.75,17.50,17.70,49.30,0.50,0.77
154.85,16.60,17.68,49.32,0.50,0.75
154.95,17.40,17.66,49.34,0.50,0.73
155.05,17.40,17.66,49.34,0.50,0.71
155.15,17.40,17.64,49.36,0.50,0.69
155.25,17.00,17.62,49.38,0.50,0.67
155.35,16.80,17.60,49.40,0.50,0.65
155.45,16.90,17.58,49.42,0.50,0.63
155.54,16.80,17.55,49.45,0.50,0.60
155.65,16.30,17.49,49.51,0.50,0.58
155.74,16.30,17.49,49.51,0.50,0.55
155.84,16.30,17.46,49.54,0.50,0.51
155.91,16.20,17.43,49.57,0.50,0.48
156.01,16.20,17.39,49.61,0.50,0.44
156.11,16.60,17.35,49.65,0.50,0.40
156.21,16.50,17.31,49.69,0.50,0.37
156.31,16.50,17.28,49.72,0.50,0.33
156.41,16.40,17.24,49.76,0.50,0.29
156.51,16.40,17.20,49.80,0.50,0.25
156.62,16.30,17.17,49.83,0.50,0.22
156.71,16.30,17.13,49.87,0.50,0.18
156.81,16.30,17.09,49.91,0.50,0.15
156.91,16.70,17.06,49.94,0.50,0.11
157.01,16.20,17.02,49.98,0.50,0.07
157.11,16.20,16.99,50.01,0.50,0.04
157.21,16.20,16.95,50.05,0.50,-0.00
157.31,16.50,16.91,50.09,0.50,-0.04
157.41,16.50,16.87,50.13,0.50,-0.08
157.52,16.00,16.82,50.18,0.50,-0.13
157.62,16.00,16.78,50.22,0.50,-0.17
157.72,16.00,16.73,50.27,0.50,-0.22
157.82,15.90,16.68,50.32,0.50,-0.27
157.93,15.50,16.64,50.36,0.50,-0.31
158.03,15.90,16.59,50.41,0.50,-0.36
158.13,15.40,16.54,50.46,0.50,-0.40
158.23,15.80,16.50,50.50,0.50,-0.45
158.33,15.80,16.46,50.54,0.50,-0.49
158.47,15.70,16.39,50.61,0.50,-0.52
158.58,16.10,16.36,50.64,0.50,-0.56
158.67,15.60,16.33,50.67,0.50,-0.59
158.78,15.60,16.31,50.69,0.50,-0.61
158.88,15.50,16.29,50.71,0.50,-0.64
158.98,15.50,16.26,50.74,0.50,-0.66
159.09,15.80,16.24,50.76,0.50,-0.69
159.19,15.80,16.21,50.79,0.50,-0.71
159.29,15.40,16.19,50.81,0.50,-0.73
159.40,15.30,16.16,50.84,0.50,-0.76
159.50,15.30,16.13,50.87,0.50,-0.79
159.61,15.30,16.10,50.90,0.50,-0.82
159.71,15.30,16.06,50.94,0.50,-0.85
159.81,15.60,16.02,50.98,0.50,-0.89
159.91,15.20,15.98,51.02,0.50,-0.93
160.02,15.20,15.94,51.06,0.50,-0.96
160.12,15.60,15.90,51.10,0.50,-1.01
160.23,15.20,15.86,51.14,0.50,-1.05
160.33,15.60,15.82,51.18,0.50,-1.09
160.44,15.60,15.78,51.22,0.50,-1.13
160.54,15.10,15.74,51.26,0.50,-1.17
160.65,15.20,15.68,51.32,0.50,-1.20
160.76,15.60,15.64,51.36,0.50,-1.27
160.87,15.30,15.61,51.39,0.50,-1.31
160.98,15.30,15.58,51.42,0.50,-1.34
161.10,15.70,15.56,51.44,0.50,-1.37
161.22,15.80,15.53,51.47,0.50,-1.39
161.34,15.40,15.50,51.50,0.50,-1.42
161.46,15.50,15.45,51.55,0.50,-1.45
161.59,16.00,15.43,51.57,0.50,-1.50
161.72,15.60,15.41,51.59,0.50,-1.52
161.85,16.10,15.36,51.64,0.50,-1.54
161.98,15.80,15.34,51.66,0.50,-1.59
162.12,16.20,15.33,51.67,0.50,-1.61
162.25,15.90,15.30,51.70,0.50,-1.62
162.39,15.90,15.29,51.71,0.50,-1.65
162.53,16.00,15.28,51.72,0.50,-1.66
162.68,16.50,15.28,51.72,0.50,-1.66
162.82,16.20,15.29,51.71,0.50,-1.66
162.96,15.90,15.32,51.68,0.50,-1.66
163.09,15.90,15.34,51.66,0.50,-1.63
163.23,16.00,15.36,51.64,0.50,-1.61
163.36,16.90,15.42,51.58,0.50,-1.59
163.49,16.90,15.46,51.54,0.50,-1.53
163.62,16.90,15.49,51.51,0.50,-1.49
163.75,16.60,15.53,51.47,0.50,-1.46
163.87,16.70,15.61,51.39,0.50,-1.38
163.98,16.80,15.66,51.34,0.50,-1.34
164.09,17.20,15.70,51.30,0.50,-1.29
164.20,16.80,15.74,51.26,0.50,-1.25
164.30,16.90,15.78,51.22,0.50,-1.21
164.40,17.00,15.82,51.18,0.50,-1.17
164.50,17.00,15.85,51.15,0.50,-1.13
164.60,17.10,15.89,51.11,0.50,-1.09
164.69,16.70,15.93,51.07,0.50,-1.06
164.79,17.60,15.97,51.03,0.50,-1.02
164.89,17.20,16.01,50.99,0.50,-0.98
164.99,17.30,16.05,50.95,0.50,-0.94
165.09,17.70,16.09,50.91,0.50,-0.90
165.18,17.40,16.14,50.86,0.50,-0.86
165.28,17.80,16.18,50.82,0.50,-0.81
165.38,17.50,16.23,50.77,0.50,-0.77
165.47,17.50,16.28,50.72,0.50,-0.72
165.58,17.60,16.34,50.66,0.50,-0.67
165.67,17.60,16.39,50.61,0.50,-0.61
165.76,17.70,16.45,50.55,0.50,-0.56
165.86,17.70,16.50,50.50,0.50,-0.50
165.93,17.70,16.50,50.50,0.50,-0.45
166.03,17.80,16.56,50.44,0.50,-0.39
166.13,18.70,16.61,50.39,0.50,-0.33
166.23,17.90,16.67,50.33,0.50,-0.28
166.33,17.50,16.72,50.28,0.50,-0.23
166.43,17.70,16.77,50.23,0.50,-0.18
166.53,17.70,16.82,50.18,0.50,-0.12
166.64,18.10,16.87,50.13,0.50,-0.08
166.73,18.20,16.92,50.08,0.50,-0.03
166.83,18.20,16.97,50.03,0.50,0.02
166.93,18.70,17.01,49.99,0.50,0.07
167.03,18.30,17.06,49.94,0.50,0.11
167.13,18.40,17.11,49.89,0.50,0.16
167.24,18.90,17.15,49.85,0.50,0.20
167.34,18.50,17.20,49.80,0.50,0.25
167.44,19.00,17.25,49.75,0.50,0.30
167.54,19.00,17.29,49.71,0.50,0.34
167.65,18.70,17.39,49.61,0.50,0.39
167.75,18.70,17.39,49.61,0.50,0.44
167.85,18.40,17.48,49.52,0.50,0.49
167.99,18.40,17.53,49.47,0.50,0.53
168.09,18.50,17.58,49.42,0.50,0.58
168.19,18.90,17.62,49.38,0.50,0.63
168.30,19.00,17.67,49.33,0.50,0.68
168.40,18.70,17.72,49.28,0.50,0.72
168.51,19.10,17.77,49.23,0.50,0.77
168.62,18.80,17.83,49.17,0.50,0.82
168.72,18.90,17.88,49.12,0.50,0.88
168.83,18.90,17.93,49.07,0.50,0.93
168.93,18.90,17.99,49.01,0.50,0.99
169.04,19.00,18.05,48.95,0.50,1.10
169.15,19.00,18.10,48.90,0.50,1.15
169.25,19.00,18.21,48.79,0.50,1.21
169.36,19.40,18.26,48.74,0.50,1.26
169.47,19.50,18.31,48.69,0.50,1.31
169.59,19.10,18.35,48.65,0.50,1.36
169.71,19.10,18.40,48.60,0.50,1.40
169.83,19.10,18.43,48.57,0.50,1.45
169.96,19.10,18.50,48.50,0.50,1.49
170.09,19.00,18.53,48.47,0.50,1.55
170.22,18.50,18.56,48.44,0.50,1.58
170.36,18.50,18.61,48.39,0.50,1.61
170.50,18.50,18.64,48.36,0.50,1.66
170.65,18.50,18.67,48.33,0.50,1.69
170.79,19.20,18.72,48.28,0.50,1.72
170.94,18.80,18.75,48.25,0.50,1.77
171.09,18.60,18.80,48.20,0.50,1.80
171.24,18.60,18.83,48.17,0.50,1.86
171.40,18.10,18.87,48.13,0.50,1.88
171.57,18.10,18.90,48.10,0.50,1.93
171.73,18.40,18.91,48.09,0.50,1.95
